partition,pair_key,distance_bin,distance_bin_nm,distance_mid_nm,near_pair_count,connected_near_pair_count,syn_count_sum,connected_syn_count_sum,fraction_connected,fraction_ci_low,fraction_ci_high
pre_neuropil,AOTU_L | AOTU_R,11,1100-1200,1150.0,206,10,19.0,19.0,0.04854368932038835,0.02657838415588391,0.08703874419235588
pre_neuropil,AOTU_L | AOTU_R,17,1700-1800,1750.0,202,4,9.0,9.0,0.019801980198019802,0.007726765033066095,0.04980096502732986
pre_neuropil,AOTU_L | LAL_L,0,0-100,50.0,3896,2280,21241.0,21241.0,0.5852156057494866,0.5696681506279653,0.6005951749388987
pre_neuropil,AOTU_L | LAL_L,1,100-200,150.0,886,224,552.0,552.0,0.2528216704288939,0.2253114293587086,0.2824661346481888
pre_neuropil,AOTU_L | LAL_L,2,200-300,250.0,516,86,172.0,172.0,0.16666666666666666,0.13699823754979498,0.20126172471563356
pre_neuropil,AOTU_L | LAL_L,6,600-700,650.0,329,25,35.0,35.0,0.07598784194528875,0.05199669920428329,0.10976673421269342
pre_neuropil,AOTU_L | LAL_L,8,800-900,850.0,306,17,32.0,32.0,0.05555555555555555,0.0349718096872559,0.08716027328675405
pre_neuropil,AOTU_L | LAL_L,12,1200-1300,1250.0,287,5,6.0,6.0,0.017421602787456445,0.007463734105513837,0.040127807132053286
pre_neuropil,AOTU_L | LAL_L,13,1300-1400,1350.0,238,2,2.0,2.0,0.008403361344537815,0.002307489575779127,0.03011703953749171
pre_neuropil,AOTU_L | LAL_L,14,1400-1500,1450.0,228,5,18.0,18.0,0.021929824561403508,0.00940248951543475,0.050300342073029095
pre_neuropil,AOTU_L | LAL_L,15,1500-1600,1550.0,244,3,7.0,7.0,0.012295081967213115,0.004190009506554231,0.0355192241329962
pre_neuropil,AOTU_L | LAL_L,17,1700-1800,1750.0,253,2,4.0,4.0,0.007905138339920948,0.0021705122944698403,0.028360367438408314
pre_neuropil,AOTU_L | LAL_L,18,1800-1900,1850.0,206,4,6.0,6.0,0.019417475728155338,0.00757622659597464,0.04885491003279677
pre_neuropil,AOTU_L | LAL_R,0,0-100,50.0,3153,1784,14289.0,14289.0,0.5658103393593403,0.548439675881214,0.5830208319884238
pre_neuropil,AOTU_L | LAL_R,1,100-200,150.0,836,240,622.0,622.0,0.28708133971291866,0.25744270382207374,0.3186678389278926
pre_neuropil,AOTU_L | LAL_R,2,200-300,250.0,463,102,196.0,196.0,0.2203023758099352,0.1849373949123559,0.260270572843731
pre_neuropil,AOTU_L | LAL_R,3,300-400,350.0,369,75,148.0,148.0,0.2032520325203252,0.1653472274976794,0.2472719652104304
pre_neuropil,AOTU_L | LAL_R,4,400-500,450.0,315,32,53.0,53.0,0.10158730158730159,0.07288108652535309,0.1398941598665857
pre_neuropil,AOTU_L | LAL_R,6,600-700,650.0,285,23,44.0,44.0,0.08070175438596491,0.054375225698575884,0.11818163591692549
pre_neuropil,AOTU_L | LAL_R,8,800-900,850.0,275,16,21.0,21.0,0.05818181818181818,0.03612652507223014,0.09241096718143646
pre_neuropil,AOTU_L | LAL_R,9,900-1000,950.0,286,10,14.0,14.0,0.03496503496503497,0.019101010524284916,0.06315633279703267
pre_neuropil,AOTU_L | LAL_R,10,1000-1100,1050.0,240,2,2.0,2.0,0.008333333333333333,0.002288235363161974,0.029870346273441456
pre_neuropil,AOTU_L | LAL_R,14,1400-1500,1450.0,215,1,1.0,1.0,0.004651162790697674,0.0008214956814042579,0.025871783841319024
pre_neuropil,AOTU_L | LAL_R,15,1500-1600,1550.0,232,6,6.0,6.0,0.02586206896551724,0.011905368254414139,0.05526513940835613
pre_neuropil,AOTU_L | LAL_R,16,1600-1700,1650.0,209,2,4.0,4.0,0.009569377990430622,0.002628148299936312,0.034214273482271684
pre_neuropil,AOTU_L | LAL_R,17,1700-1800,1750.0,207,2,2.0,2.0,0.00966183574879227,0.0026535795413005388,0.03453832186715017
pre_neuropil,AOTU_L | LH_L,0,0-100,50.0,385,56,243.0,243.0,0.14545454545454545,0.11373971340388717,0.1841749130146853
pre_neuropil,AOTU_L | LH_L,3,300-400,350.0,131,7,12.0,12.0,0.05343511450381679,0.026121804576458928,0.1061934453167491
pre_neuropil,AOTU_L | LH_L,4,400-500,450.0,91,2,2.0,2.0,0.02197802197802198,0.0060478793071208625,0.0766331383054036
pre_neuropil,AOTU_L | LH_L,5,500-600,550.0,95,4,5.0,5.0,0.042105263157894736,0.016493505976432808,0.10331030132737451
pre_neuropil,AOTU_L | LH_L,10,1000-1100,1050.0,77,0,0.0,0.0,0.0,0.0,0.04752008866722084
pre_neuropil,AOTU_L | LH_L,15,1500-1600,1550.0,87,1,1.0,1.0,0.011494252873563218,0.0020318554244781045,0.062273484860149206
pre_neuropil,AOTU_L | LH_L,17,1700-1800,1750.0,75,0,0.0,0.0,0.0,0.0,0.04872554590470005
pre_neuropil,AOTU_L | LO_L,0,0-100,50.0,57404,23201,67677.0,67677.0,0.404170441084245,0.40016251230041583,0.40819119525301345
pre_neuropil,AOTU_L | LO_L,1,100-200,150.0,21611,4611,9053.0,9053.0,0.21336356485123317,0.20795257913760082,0.21887643819833938
pre_neuropil,AOTU_L | LO_L,2,200-300,250.0,12555,1884,3322.0,3322.0,0.15005973715651136,0.14391978212998943,0.1564137772963832
pre_neuropil,AOTU_L | LO_L,3,300-400,350.0,10642,1271,2195.0,2195.0,0.11943243751174591,0.11340784150942458,0.12573169255991573
pre_neuropil,AOTU_L | LO_L,4,400-500,450.0,9484,804,1323.0,1323.0,0.08477435681147195,0.0793350488221406,0.09054991215781508
pre_neuropil,AOTU_L | LO_L,5,500-600,550.0,8685,564,891.0,891.0,0.06493955094991365,0.0599469053847159,0.07031690331447825
pre_neuropil,AOTU_L | LO_L,6,600-700,650.0,8385,416,597.0,597.0,0.04961240310077519,0.04516731558114288,0.05446999310281178
pre_neuropil,AOTU_L | LO_L,7,700-800,750.0,8133,306,450.0,450.0,0.03762449280708226,0.03370241125265893,0.041983171713586835
pre_neuropil,AOTU_L | LO_L,8,800-900,850.0,7561,223,354.0,354.0,0.02949345324692501,0.02591233432290693,0.03355244019398448
pre_neuropil,AOTU_L | LO_L,9,900-1000,950.0,7338,173,310.0,310.0,0.023575906241482692,0.02034563299779634,0.027304754883086306
pre_neuropil,AOTU_L | LO_L,10,1000-1100,1050.0,6822,151,225.0,225.0,0.02213427147464087,0.01890266972974233,0.025903761172492493
pre_neuropil,AOTU_L | LO_L,11,1100-1200,1150.0,6756,95,155.0,155.0,0.014061574896388396,0.01151726252983756,0.017158202291705005
pre_neuropil,AOTU_L | LO_L,12,1200-1300,1250.0,6608,93,140.0,140.0,0.014073849878934624,0.011502799689835315,0.017209563897338336
pre_neuropil,AOTU_L | LO_L,13,1300-1400,1350.0,6498,73,103.0,103.0,0.01123422591566636,0.008944922274873309,0.014101102100743595
pre_neuropil,AOTU_L | LO_L,14,1400-1500,1450.0,6279,57,77.0,77.0,0.009077878643096034,0.007013663627671512,0.011742435523387777
pre_neuropil,AOTU_L | LO_L,15,1500-1600,1550.0,6061,36,48.0,48.0,0.005939613925094869,0.004293514496723128,0.008211610121865427
pre_neuropil,AOTU_L | LO_L,16,1600-1700,1650.0,5956,40,53.0,53.0,0.006715916722632639,0.004936027361263879,0.009131729070383565
pre_neuropil,AOTU_L | LO_L,17,1700-1800,1750.0,5888,26,36.0,36.0,0.004415760869565217,0.003015271975415599,0.006462511677152385
pre_neuropil,AOTU_L | LO_L,18,1800-1900,1850.0,5739,34,48.0,48.0,0.005924377069175815,0.004242721770719306,0.00826704342983925
pre_neuropil,AOTU_L | LO_L,19,1900-2000,1950.0,5924,27,40.0,40.0,0.004557731262660365,0.003134298251109605,0.006623317404477414
pre_neuropil,AOTU_L | PVLP_L,0,0-100,50.0,8567,1237,2739.0,2739.0,0.1443912688222248,0.1371075904289898,0.15199372722924342
pre_neuropil,AOTU_L | PVLP_L,1,100-200,150.0,3017,137,230.0,230.0,0.04540934703347697,0.03854037264211886,0.053434526008641264
pre_neuropil,AOTU_L | PVLP_L,2,200-300,250.0,1752,34,68.0,68.0,0.019406392694063926,0.01392023457049944,0.026995529129369613
pre_neuropil,AOTU_L | PVLP_L,3,300-400,350.0,1387,22,27.0,27.0,0.015861571737563085,0.01049774989280812,0.023899840745838292
pre_neuropil,AOTU_L | PVLP_L,4,400-500,450.0,1294,27,42.0,42.0,0.020865533230293665,0.014379053744593246,0.030188480536940038
pre_neuropil,AOTU_L | PVLP_L,5,500-600,550.0,1113,20,26.0,26.0,0.017969451931716084,0.011662070998485801,0.027592913772855093
pre_neuropil,AOTU_L | PVLP_L,6,600-700,650.0,1053,8,8.0,8.0,0.007597340930674264,0.003854581734015784,0.01491984955256491
pre_neuropil,AOTU_L | PVLP_L,7,700-800,750.0,1023,10,14.0,14.0,0.009775171065493646,0.005318179294558064,0.01790020219680341
pre_neuropil,AOTU_L | PVLP_L,8,800-900,850.0,1028,5,5.0,5.0,0.0048638132295719845,0.0020792353498429988,0.011335226714877012
pre_neuropil,AOTU_L | PVLP_L,9,900-1000,950.0,947,2,3.0,3.0,0.0021119324181626186,0.000579347100494215,0.00766766270639686
pre_neuropil,AOTU_L | PVLP_L,10,1000-1100,1050.0,966,4,4.0,4.0,0.004140786749482402,0.0016113877370571641,0.010598441166961802
pre_neuropil,AOTU_L | PVLP_L,11,1100-1200,1150.0,965,4,5.0,5.0,0.004145077720207254,0.0016130587560910688,0.010609372650652819
pre_neuropil,AOTU_L | PVLP_L,13,1300-1400,1350.0,896,2,2.0,2.0,0.002232142857142857,0.000612334840131326,0.008102087787139962
pre_neuropil,AOTU_L | PVLP_L,14,1400-1500,1450.0,850,1,1.0,1.0,0.001176470588235294,0.00020770079983614513,0.006633849201944043
pre_neuropil,AOTU_L | PVLP_L,15,1500-1600,1550.0,786,2,2.0,2.0,0.002544529262086514,0.000698064655821568,0.00923000193373259
pre_neuropil,AOTU_L | PVLP_L,16,1600-1700,1650.0,780,0,0.0,0.0,0.0,0.0,0.004900990200060828
pre_neuropil,AOTU_L | PVLP_L,17,1700-1800,1750.0,864,1,1.0,1.0,0.0011574074074074073,0.00020433479613706082,0.0065268474841315965
pre_neuropil,AOTU_L | PVLP_L,18,1800-1900,1850.0,810,1,2.0,2.0,0.0012345679012345679,0.00021795919467858032,0.006959850344671583
pre_neuropil,AOTU_L | PVLP_L,19,1900-2000,1950.0,739,3,3.0,3.0,0.0040595399188092015,0.0013815248982337056,0.011867059995234835
pre_neuropil,AOTU_L | SIP_R,0,0-100,50.0,711,483,2510.0,2510.0,0.679324894514768,0.6441321500281891,0.7125902343433976
pre_neuropil,AOTU_L | SIP_R,1,100-200,150.0,217,73,183.0,183.0,0.33640552995391704,0.2768704987259252,0.40163210223331436
pre_neuropil,AOTU_L | SIP_R,5,500-600,550.0,94,16,26.0,26.0,0.1702127659574468,0.10757529555085373,0.25874741380794664
pre_neuropil,AOTU_L | SIP_R,7,700-800,750.0,94,10,14.0,14.0,0.10638297872340426,0.058818256468396224,0.18485723534694615
pre_neuropil,AOTU_L | SIP_R,10,1000-1100,1050.0,84,3,7.0,7.0,0.03571428571428571,0.012219447773066126,0.09981858432106694
pre_neuropil,AOTU_L | SIP_R,18,1800-1900,1850.0,64,2,2.0,2.0,0.03125,0.00861195771251659,0.10697493882294247
pre_neuropil,AOTU_R | AOTU_R,0,0-100,50.0,16069,9011,70268.0,70268.0,0.5607691828987491,0.5530819447300072,0.5684273719548533
pre_neuropil,AOTU_R | AOTU_R,1,100-200,150.0,4146,1269,3553.0,3553.0,0.3060781476121563,0.2922344583744913,0.3202808723311434
pre_neuropil,AOTU_R | AOTU_R,2,200-300,250.0,2353,550,1284.0,1284.0,0.23374415639609009,0.21708633177353243,0.25126996336314533
pre_neuropil,AOTU_R | AOTU_R,3,300-400,350.0,1957,354,765.0,765.0,0.18088911599386817,0.16446508278621647,0.1985635269699209
pre_neuropil,AOTU_R | AOTU_R,4,400-500,450.0,1780,276,593.0,593.0,0.1550561797752809,0.1389854363902836,0.17261263375226715
pre_neuropil,AOTU_R | AOTU_R,5,500-600,550.0,1725,205,440.0,440.0,0.11884057971014493,0.10440989323444182,0.13496518890148085
pre_neuropil,AOTU_R | AOTU_R,6,600-700,650.0,1611,150,272.0,272.0,0.0931098696461825,0.07987167117723816,0.10828399684617666
pre_neuropil,AOTU_R | AOTU_R,7,700-800,750.0,1580,120,195.0,195.0,0.0759493670886076,0.06389043646944326,0.09006536315092284
pre_neuropil,AOTU_R | AOTU_R,8,800-900,850.0,1528,94,170.0,170.0,0.061518324607329845,0.05053508736372514,0.07470083781287276
pre_neuropil,AOTU_R | AOTU_R,9,900-1000,950.0,1473,70,104.0,104.0,0.04752206381534284,0.03778455197090812,0.05961357115888455
pre_neuropil,AOTU_R | AOTU_R,10,1000-1100,1050.0,1466,50,67.0,67.0,0.034106412005457026,0.025965474945612625,0.04468268197143203
pre_neuropil,AOTU_R | AOTU_R,11,1100-1200,1150.0,1455,50,92.0,92.0,0.03436426116838488,0.02616249469513466,0.04501836551614532
pre_neuropil,AOTU_R | AOTU_R,12,1200-1300,1250.0,1241,25,30.0,30.0,0.020145044319097503,0.013681803020170403,0.029569964915605523
pre_neuropil,AOTU_R | AOTU_R,13,1300-1400,1350.0,1324,24,36.0,36.0,0.01812688821752266,0.012211001891450211,0.02683100432374895
pre_neuropil,AOTU_R | AOTU_R,14,1400-1500,1450.0,1251,23,41.0,41.0,0.01838529176658673,0.012281838457423595,0.027437597047424184
pre_neuropil,AOTU_R | AOTU_R,15,1500-1600,1550.0,1279,10,15.0,15.0,0.007818608287724784,0.004252366499587717,0.014332624819683502
pre_neuropil,AOTU_R | AOTU_R,16,1600-1700,1650.0,1273,12,15.0,15.0,0.009426551453260016,0.005400475300389053,0.016404578670283585
pre_neuropil,AOTU_R | AOTU_R,17,1700-1800,1750.0,1186,8,13.0,13.0,0.006745362563237774,0.00342183676467804,0.013253996388239118
pre_neuropil,AOTU_R | AOTU_R,18,1800-1900,1850.0,1106,10,10.0,10.0,0.009041591320072333,0.004918491840210799,0.01656349261594943
pre_neuropil,AOTU_R | AOTU_R,19,1900-2000,1950.0,1124,6,9.0,9.0,0.005338078291814947,0.0024486835813177198,0.01159726045905107
pre_neuropil,AOTU_R | LAL_L,0,0-100,50.0,3498,2025,17422.0,17422.0,0.5789022298456261,0.56246227499418,0.5951690696103277
pre_neuropil,AOTU_R | LAL_L,1,100-200,150.0,849,273,742.0,742.0,0.3215547703180212,0.29100049032920267,0.3537166529245975
pre_neuropil,AOTU_R | LAL_L,2,200-300,250.0,520,121,271.0,271.0,0.2326923076923077,0.19841427830880562,0.2708909467821379
pre_neuropil,AOTU_R | LAL_L,3,300-400,350.0,453,84,191.0,191.0,0.18543046357615894,0.15233846506061546,0.22381291870128364
pre_neuropil,AOTU_R | LAL_L,4,400-500,450.0,373,61,119.0,119.0,0.16353887399463807,0.129468566453586,0.20446908798796187
pre_neuropil,AOTU_R | LAL_L,8,800-900,850.0,272,16,26.0,26.0,0.058823529411764705,0.03652854264587306,0.09340689856386468
pre_neuropil,AOTU_R | LAL_L,11,1100-1200,1150.0,221,6,9.0,9.0,0.027149321266968326,0.01250072674301225,0.05795598589379518
pre_neuropil,AOTU_R | LAL_L,12,1200-1300,1250.0,276,13,17.0,17.0,0.04710144927536232,0.027729740423924478,0.07890772877293545
pre_neuropil,AOTU_R | LAL_L,19,1900-2000,1950.0,244,4,7.0,7.0,0.01639344262295082,0.006392979148907858,0.04138592479619256
pre_neuropil,AOTU_R | LAL_R,0,0-100,50.0,3887,2165,19627.0,19627.0,0.556984821198868,0.5413198084243271,0.5725373067046979
pre_neuropil,AOTU_R | LAL_R,1,100-200,150.0,997,264,662.0,662.0,0.26479438314944836,0.23834645980092906,0.293047918690133
pre_neuropil,AOTU_R | LAL_R,2,200-300,250.0,580,111,209.0,209.0,0.19137931034482758,0.16143532237148306,0.22538466441945476
pre_neuropil,AOTU_R | LAL_R,4,400-500,450.0,467,52,114.0,114.0,0.11134903640256959,0.08592996481765368,0.14311012000068013
pre_neuropil,AOTU_R | LAL_R,5,500-600,550.0,384,32,53.0,53.0,0.08333333333333333,0.05964551076927996,0.11527538477158003
pre_neuropil,AOTU_R | LAL_R,6,600-700,650.0,364,21,33.0,33.0,0.057692307692307696,0.03804034133735622,0.08658286604321196
pre_neuropil,AOTU_R | LAL_R,7,700-800,750.0,313,18,35.0,35.0,0.05750798722044728,0.03668239001266445,0.08906372413396275
pre_neuropil,AOTU_R | LAL_R,9,900-1000,950.0,340,5,9.0,9.0,0.014705882352941176,0.006297308643008131,0.033958437025927796
pre_neuropil,AOTU_R | LAL_R,13,1300-1400,1350.0,253,6,10.0,10.0,0.023715415019762844,0.010913126237076368,0.05076535575338
pre_neuropil,AOTU_R | LAL_R,14,1400-1500,1450.0,298,3,4.0,4.0,0.010067114093959731,0.003429458318389665,0.029175722677205376
pre_neuropil,AOTU_R | LAL_R,15,1500-1600,1550.0,240,2,3.0,3.0,0.008333333333333333,0.002288235363161974,0.029870346273441456
pre_neuropil,AOTU_R | LO_R,0,0-100,50.0,58468,23713,71313.0,71313.0,0.40557227885338987,0.4015986312176589,0.4095583342917018
pre_neuropil,AOTU_R | LO_R,1,100-200,150.0,21373,4535,8699.0,8699.0,0.2121835961259533,0.20675416458022355,0.21771647377638004
pre_neuropil,AOTU_R | LO_R,2,200-300,250.0,12378,1776,2958.0,2958.0,0.1434803683955405,0.13741511421497726,0.1497668507037147
pre_neuropil,AOTU_R | LO_R,3,300-400,350.0,10498,1179,2019.0,2019.0,0.11230710611545056,0.10640835328836569,0.11848949700867172
pre_neuropil,AOTU_R | LO_R,4,400-500,450.0,9431,826,1322.0,1322.0,0.08758350121938288,0.08204473152334919,0.09345811952610565
pre_neuropil,AOTU_R | LO_R,5,500-600,550.0,8638,564,890.0,890.0,0.06529289187311878,0.06027391924064525,0.07069834944801019
pre_neuropil,AOTU_R | LO_R,6,600-700,650.0,8325,435,655.0,655.0,0.05225225225225225,0.04767502976802243,0.05724251362720795
pre_neuropil,AOTU_R | LO_R,7,700-800,750.0,7989,312,453.0,453.0,0.03905369883589936,0.035022431346587064,0.043528055629158825
pre_neuropil,AOTU_R | LO_R,8,800-900,850.0,7730,260,386.0,386.0,0.03363518758085381,0.029842023019513934,0.037891663173386624
pre_neuropil,AOTU_R | LO_R,9,900-1000,950.0,7487,162,242.0,242.0,0.021637505008681716,0.018578792780334568,0.02518686367140512
pre_neuropil,AOTU_R | LO_R,10,1000-1100,1050.0,6997,152,199.0,199.0,0.021723595826782908,0.018561075387992856,0.025411009339649036
pre_neuropil,AOTU_R | LO_R,11,1100-1200,1150.0,6940,104,153.0,153.0,0.014985590778097982,0.012383664120247072,0.018124174653033703
pre_neuropil,AOTU_R | LO_R,12,1200-1300,1250.0,6467,96,136.0,136.0,0.014844595639400032,0.012172038733604833,0.018093205280404104
pre_neuropil,AOTU_R | LO_R,13,1300-1400,1350.0,6428,76,104.0,104.0,0.011823273179838207,0.00945716182991664,0.014772539349291501
pre_neuropil,AOTU_R | LO_R,14,1400-1500,1450.0,6383,64,81.0,81.0,0.010026633244555851,0.007860193101596169,0.012782498271867676
pre_neuropil,AOTU_R | LO_R,15,1500-1600,1550.0,6346,54,79.0,79.0,0.008509297195083518,0.006527903656722022,0.0110853860984114
pre_neuropil,AOTU_R | LO_R,16,1600-1700,1650.0,6152,38,55.0,55.0,0.006176853055916775,0.004503645412524809,0.008466408917658083
pre_neuropil,AOTU_R | LO_R,17,1700-1800,1750.0,6078,36,61.0,61.0,0.005923000987166831,0.00428149734180109,0.008188672877692954
pre_neuropil,AOTU_R | LO_R,18,1800-1900,1850.0,5915,25,45.0,45.0,0.00422654268808115,0.00286452666978146,0.00623211818721218
pre_neuropil,AOTU_R | LO_R,19,1900-2000,1950.0,5850,29,36.0,36.0,0.004957264957264958,0.003453850808939212,0.00711042547759372
pre_neuropil,AOTU_R | PVLP_R,0,0-100,50.0,7538,1109,3041.0,3041.0,0.1471212523215707,0.13930434186205892,0.1552976556129344
pre_neuropil,AOTU_R | PVLP_R,1,100-200,150.0,2729,134,222.0,222.0,0.049102235251007695,0.041609795214299694,0.0578623439685933
pre_neuropil,AOTU_R | PVLP_R,2,200-300,250.0,1520,48,76.0,76.0,0.031578947368421054,0.023900325686657384,0.04161934512427204
pre_neuropil,AOTU_R | PVLP_R,3,300-400,350.0,1245,29,44.0,44.0,0.023293172690763052,0.016266400436206134,0.033252769969392144
pre_neuropil,AOTU_R | PVLP_R,4,400-500,450.0,1061,14,19.0,19.0,0.013195098963242224,0.007876035409420671,0.02202662804775455
pre_neuropil,AOTU_R | PVLP_R,5,500-600,550.0,1053,15,27.0,27.0,0.014245014245014245,0.008651343738048173,0.023370105833959588
pre_neuropil,AOTU_R | PVLP_R,6,600-700,650.0,1025,7,13.0,13.0,0.006829268292682927,0.003311928924833121,0.014029516055618679
pre_neuropil,AOTU_R | PVLP_R,7,700-800,750.0,916,10,19.0,19.0,0.010917030567685589,0.0059405052694111605,0.01997873995715828
pre_neuropil,AOTU_R | PVLP_R,8,800-900,850.0,954,8,9.0,9.0,0.008385744234800839,0.004255144735607493,0.016459762614417818
pre_neuropil,AOTU_R | PVLP_R,9,900-1000,950.0,953,8,11.0,11.0,0.008394543546694649,0.004259615985430621,0.01647694061913172
pre_neuropil,AOTU_R | PVLP_R,10,1000-1100,1050.0,864,3,8.0,8.0,0.003472222222222222,0.0011815350439384397,0.010158783281433378
pre_neuropil,AOTU_R | PVLP_R,11,1100-1200,1150.0,840,3,10.0,10.0,0.0035714285714285713,0.001215313418404901,0.010447538946304305
pre_neuropil,AOTU_R | PVLP_R,13,1300-1400,1350.0,805,5,10.0,10.0,0.006211180124223602,0.0026558377647990117,0.014457030811693592
pre_neuropil,AOTU_R | PVLP_R,14,1400-1500,1450.0,789,1,1.0,1.0,0.0012674271229404308,0.00022376129882963015,0.007144166922898392
pre_neuropil,AOTU_R | PVLP_R,15,1500-1600,1550.0,770,0,0.0,0.0,0.0,0.0,0.004964323448106175
pre_neuropil,AOTU_R | PVLP_R,17,1700-1800,1750.0,721,3,3.0,3.0,0.004160887656033287,0.0014160392058389804,0.01216154795251396
pre_neuropil,AOTU_R | PVLP_R,18,1800-1900,1850.0,763,0,0.0,0.0,0.0,0.0,0.005009639539638955
pre_neuropil,AOTU_R | PVLP_R,19,1900-2000,1950.0,729,1,2.0,2.0,0.0013717421124828531,0.000242180989467032,0.007728982219608434
pre_neuropil,AOTU_R | SIP_L,2,200-300,250.0,115,37,77.0,77.0,0.3217391304347826,0.24331509061048326,0.41168787131530693
pre_neuropil,AOTU_R | SIP_L,3,300-400,350.0,98,19,39.0,39.0,0.19387755102040816,0.12777973480910126,0.2830700554534241
pre_neuropil,AOTU_R | SIP_L,5,500-600,550.0,91,5,7.0,7.0,0.054945054945054944,0.023694750290056285,0.12224964541815612
pre_neuropil,AOTU_R | SIP_L,7,700-800,750.0,78,4,4.0,4.0,0.05128205128205128,0.020120686846503345,0.1245685665405272
pre_neuropil,AOTU_R | SIP_L,13,1300-1400,1350.0,57,2,2.0,2.0,0.03508771929824561,0.009675461353255768,0.11921003804189491
pre_neuropil,AOTU_R | SIP_L,14,1400-1500,1450.0,62,0,0.0,0.0,0.0,0.0,0.05834609122500061
pre_neuropil,ATL_L | MB_ML_L,0,0-100,50.0,175,11,21.0,21.0,0.06285714285714286,0.03545718343843058,0.10903716239609562
pre_neuropil,ATL_L | MB_ML_L,2,200-300,250.0,83,0,0.0,0.0,0.0,0.0,0.04423686343872062
pre_neuropil,ATL_L | MB_ML_L,4,400-500,450.0,67,1,1.0,1.0,0.014925373134328358,0.002639503757676784,0.0798205197313466
pre_neuropil,ATL_L | MB_ML_L,6,600-700,650.0,83,0,0.0,0.0,0.0,0.0,0.04423686343872062
pre_neuropil,ATL_L | MB_ML_L,10,1000-1100,1050.0,114,0,0.0,0.0,0.0,0.0,0.03259969314741144
pre_neuropil,ATL_L | MB_ML_L,15,1500-1600,1550.0,208,0,0.0,0.0,0.0,0.0,0.01813430412157008
pre_neuropil,ATL_L | MB_ML_L,16,1600-1700,1650.0,218,0,0.0,0.0,0.0,0.0,0.017316860318353274
pre_neuropil,ATL_L | MB_ML_L,19,1900-2000,1950.0,245,0,0.0,0.0,0.0,0.0,0.01543793320730939
pre_neuropil,ATL_L | SLP_L,0,0-100,50.0,582,94,249.0,249.0,0.16151202749140894,0.13384904442064982,0.1936142152727554
pre_neuropil,ATL_L | SLP_L,1,100-200,150.0,356,30,50.0,50.0,0.08426966292134831,0.05966429836915024,0.1177515423785565
pre_neuropil,ATL_L | SLP_L,3,300-400,350.0,212,12,25.0,25.0,0.05660377358490566,0.03267248861472004,0.09631840100062754
pre_neuropil,ATL_L | SLP_L,4,400-500,450.0,208,7,19.0,19.0,0.03365384615384615,0.01639555722601255,0.06782586104122108
pre_neuropil,ATL_L | SLP_L,5,500-600,550.0,210,7,8.0,8.0,0.03333333333333333,0.016238515070291053,0.0671952040938005
pre_neuropil,ATL_L | SLP_L,6,600-700,650.0,252,7,9.0,9.0,0.027777777777777776,0.013519212808742374,0.056217686897951154
pre_neuropil,ATL_L | SLP_L,7,700-800,750.0,221,7,9.0,9.0,0.03167420814479638,0.015425869270221718,0.06392599444183159
pre_neuropil,ATL_L | SLP_L,13,1300-1400,1350.0,205,1,1.0,1.0,0.004878048780487805,0.0008615928370303404,0.027109845803547014
